1624821420000,32760.41464000,32763.68423305,32741.35928128,32741.35928128,0,1624821479999,0,60,0,0,0
1624821480000,32736.64728128,32759.64316259,32735.07908128,32757.75619003,0,1624821539999,0,60,0,0,0
1624821540000,32757.38019003,32759.11079003,32731.01289903,32731.01289903,0,1624821599999,0,60,0,0,0
1624821600000,32731.00089903,32731.01689903,32687.83894059,32687.83894059,0,1624821659999,0,60,0,0,0
1624821660000,32687.61374059,32687.61374059,32662.55318124,32662.55318124,0,1624821719999,0,60,0,0,0
1624821720000,32661.15678124,32677.56458124,32661.15678124,32673.38919200,0,1624821779999,0,60,0,0,0
1624821780000,32673.51439200,32700.99505461,32673.51039200,32689.51045461,0,1624821839999,0,60,0,0,0
1624821840000,32690.39725461,32719.42559660,32690.38925461,32717.61459660,0,1624821899999,0,60,0,0,0
1624821900000,32716.64659660,32716.64659660,32637.81838019,32637.81838019,0,1624821959999,0,60,0,0,0
1624821960000,32639.12040000,32639.12040000,32587.07865893,32592.73908000,0,1624822019999,0,60,0,0,0
1624822020000,32592.50228000,32633.23557038,32587.98228000,32627.47717038,0,1624822079999,0,60,0,0,0
1624822080000,32639.35580000,32682.95753278,32639.35580000,32680.52153278,0,1624822139999,0,60,0,0,0
1624822140000,32681.62553278,32724.99700206,32666.73882537,32717.03020206,0,1624822199999,0,60,0,0,0
1624822200000,32719.91180206,32764.86760000,32719.40980206,32764.86760000,0,1624822259999,0,60,0,0,0
1624822260000,32762.65026765,32782.25329574,32762.65026765,32763.20412653,0,1624822319999,0,60,0,0,0
1624822320000,32763.74132653,32775.26552653,32762.50952653,32768.33985209,0,1624822379999,0,60,0,0,0
1624822380000,32768.83785209,32784.33564333,32768.83785209,32778.77674949,0,1624822439999,0,60,0,0,0
1624822440000,32778.78874949,32794.18394949,32746.73979352,32746.73979352,0,1624822499999,0,60,0,0,0
1624822500000,32744.70892000,32758.86412000,32716.55195164,32722.07595164,0,1624822559999,0,60,0,0,0
1624822560000,32723.98847192,32753.05437200,32723.98847192,32752.30237200,0,1624822619999,0,60,0,0,0
1624822620000,32756.19777200,32767.82940508,32750.00377200,32767.74420508,0,1624822679999,0,60,0,0,0
